ProjectID,District,County,ProjectType,ContractorID,LowBidder,ItemDescription,Unit,Quantity,UnitPrice_USD,EngineerEst_USD,LetDate
A00188002,Beaumont,Liberty,Construction,FIRM-CB57,No,MTL W-BEAM GD FEN (TIM POST),LF,350,6.00,28.00,2026-02-05
A00195596,Yoakum,Gonzales,Construction,FIRM-8BBD,No,MTL W-BEAM GD FEN (TIM POST),LF,3955.02,25.00,26.00,2025-06-05
A00192970,Beaumont,Chambers,Construction,FIRM-92DA,No,MTL W-BEAM GD FEN (TIM POST),LF,825,28.00,28.00,2025-10-08
A00206416,Bryan,Brazos,Construction,FIRM-C434,No,MTL W-BEAM GD FEN (TIM POST),LF,1350,23.00,24.09,2026-07-01
A00176955,Corpus Christi,Karnes,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,725,25.17,27.00,2025-12-02
A00212319,Fort Worth,Tarrant,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,786,25.00,35.00,2026-08-06
A00184547,Wichita Falls,Montague,Construction,FIRM-CF08,No,MTL W-BEAM GD FEN (TIM POST),LF,700,29.80,30.00,2025-06-05
A00203348,Atlanta,Bowie,Construction,FIRM-4D5C,No,MTL W-BEAM GD FEN (TIM POST),LF,275,34.00,27.00,2026-08-06
A00197374,Austin,Hays,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,800,28.60,30.00,2026-04-08
A00194680,Wichita Falls,Wichita,Construction,FIRM-08FE,No,MTL W-BEAM GD FEN (TIM POST),LF,400,28.00,25.00,2025-05-01
A00204944,Atlanta,Titus,Construction,FIRM-3866,No,MTL W-BEAM GD FEN (TIM POST),LF,12.5,75.00,40.00,2024-09-06
A00211476,Austin,Llano,Construction,FIRM-A646,No,MTL W-BEAM GD FEN (TIM POST),LF,75,31.08,30.00,2026-07-01
A00196394,Atlanta,Titus,Construction,FIRM-4D5C,No,MTL W-BEAM GD FEN (TIM POST),LF,500,28.00,30.00,2025-10-09
A00186870,Bryan,Freestone,Construction,FIRM-C434,No,MTL W-BEAM GD FEN (TIM POST),LF,750,24.00,30.00,2025-10-08
A00132533,Dallas,Dallas,Construction,FIRM-AD6A,No,MTL W-BEAM GD FEN (TIM POST),LF,1375,23.00,24.00,2026-03-04
A00136986,San Antonio,Guadalupe,Construction,FIRM-B7AC,No,MTL W-BEAM GD FEN (TIM POST),LF,38,28.00,25.00,2026-08-06
A00128664,Yoakum,Wharton,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,150,35.00,30.00,2025-12-02
A00130819,Yoakum,Colorado,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,475,26.00,30.00,2025-12-03
A00183903,Yoakum,Austin,Construction,FIRM-CA7F,No,MTL W-BEAM GD FEN (TIM POST),LF,550,31.00,30.00,2026-02-05
A00216221,Houston,Fort Bend,Construction,FIRM-23F6,No,MTL W-BEAM GD FEN (TIM POST),LF,257,30.00,30.00,2026-04-08
A00123513,Houston,Brazoria,Construction,FIRM-60EB,No,MTL W-BEAM GD FEN (TIM POST),LF,650,34.60,27.50,2026-04-07
A00218351,Atlanta,Panola,Construction,FIRM-6BF5,No,MTL W-BEAM GD FEN (TIM POST),LF,925,25.50,20.00,2026-03-05
A00130461,Atlanta,Titus,Construction,FIRM-4D5C,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,24.75,30.00,2026-05-07
A00193354,Abilene,Taylor,Construction,FIRM-7733,No,MTL W-BEAM GD FEN (TIM POST),LF,1487.5,30.00,35.00,2026-03-04
A00215671,Austin,Williamson,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,537.5,31.65,25.00,2026-04-07
A00177962,Beaumont,Chambers,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,900,28.00,35.00,2025-10-09
A00210045,Beaumont,Chambers,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,1800,27.80,30.00,2026-07-02
A00209030,Corpus Christi,Live Oak,Construction,FIRM-573E,No,MTL W-BEAM GD FEN (TIM POST),LF,8100,24.50,12.50,2026-03-04
A00187771,Dallas,Kaufman,Construction,FIRM-3F89,No,MTL W-BEAM GD FEN (TIM POST),LF,12437,20.00,22.00,2025-11-05
A00131543,Fort Worth,Tarrant,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,550,25.00,29.00,2025-02-07
A00220224,Fort Worth,Tarrant,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,25.00,22.00,2026-08-06
A00188847,Houston,Harris,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,3175,27.15,25.00,2026-01-06
A00215821,Houston,Harris,Construction,FIRM-CA7F,No,MTL W-BEAM GD FEN (TIM POST),LF,3213,31.00,26.00,2026-08-06
A00189688,Laredo,Webb,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,1249,25.00,25.50,2026-01-06
A00063599,San Antonio,Bexar,Construction,FIRM-573E,No,MTL W-BEAM GD FEN (TIM POST),LF,7287.5,27.50,24.24,2025-05-01
A00188134,San Antonio,Bexar,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,325,26.50,30.00,2025-07-01
A00188227,San Antonio,Guadalupe,Construction,FIRM-573E,No,MTL W-BEAM GD FEN (TIM POST),LF,4962.5,22.00,25.00,2026-02-05
A00195490,Wichita Falls,Throckmorton,Construction,FIRM-0C1D,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,21.68,25.00,2026-02-05
A00186954,Abilene,Mitchell,Construction,FIRM-08FE,No,MTL W-BEAM GD FEN (TIM POST),LF,400,31.50,30.00,2025-06-05
A00196220,Atlanta,Cass,Construction,FIRM-4D5C,No,MTL W-BEAM GD FEN (TIM POST),LF,3887.5,32.00,25.00,2024-10-02
A00135331,Austin,Williamson,Construction,FIRM-FEB2,No,MTL W-BEAM GD FEN (TIM POST),LF,2125,27.00,28.00,2025-11-05
A00196681,Beaumont,Tyler,Construction,FIRM-BCBF,No,MTL W-BEAM GD FEN (TIM POST),LF,1300,32.00,50.00,2026-04-08
A00187296,Bryan,Brazos,Construction,FIRM-7B58,No,MTL W-BEAM GD FEN (TIM POST),LF,250,31.00,27.50,2025-04-04
A00189006,Dallas,Dallas,Construction,FIRM-1816,No,MTL W-BEAM GD FEN (TIM POST),LF,300,22.50,25.00,2025-09-04
A00141254,Dallas,Dallas,Construction,FIRM-A646,No,MTL W-BEAM GD FEN (TIM POST),LF,3162.5,27.28,25.00,2026-05-07
A00196130,Dallas,Dallas,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,50,25.86,75.00,2026-06-02
A00131922,Pharr,Cameron,Construction,FIRM-2DAF,No,MTL W-BEAM GD FEN (TIM POST),LF,4000,29.75,29.00,2025-12-02
A00125659,Yoakum,Austin,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,2099.82,31.00,29.00,2025-08-07
A00188002,Beaumont,Liberty,Construction,FIRM-BCBF,No,MTL W-BEAM GD FEN (TIM POST),LF,350,27.00,28.00,2026-02-05
A00195596,Yoakum,Gonzales,Construction,FIRM-2B61,No,MTL W-BEAM GD FEN (TIM POST),LF,3955.02,23.57,26.00,2025-06-05
A00192970,Beaumont,Chambers,Construction,FIRM-D186,No,MTL W-BEAM GD FEN (TIM POST),LF,825,28.15,28.00,2025-10-08
A00206416,Bryan,Brazos,Construction,FIRM-80CC,No,MTL W-BEAM GD FEN (TIM POST),LF,1350,29.00,24.09,2026-07-01
A00176955,Corpus Christi,Karnes,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,725,25.00,27.00,2025-12-02
A00212319,Fort Worth,Tarrant,Construction,FIRM-B8AE,No,MTL W-BEAM GD FEN (TIM POST),LF,786,35.00,35.00,2026-08-06
A00184547,Wichita Falls,Montague,Construction,FIRM-CEE4,No,MTL W-BEAM GD FEN (TIM POST),LF,700,25.00,30.00,2025-06-05
A00203348,Atlanta,Bowie,Construction,FIRM-397E,No,MTL W-BEAM GD FEN (TIM POST),LF,275,29.00,27.00,2026-08-06
A00197374,Austin,Hays,Construction,FIRM-FEB2,No,MTL W-BEAM GD FEN (TIM POST),LF,800,35.00,30.00,2026-04-08
A00194680,Wichita Falls,Wichita,Construction,FIRM-41DD,No,MTL W-BEAM GD FEN (TIM POST),LF,400,33.00,25.00,2025-05-01
A00204944,Atlanta,Titus,Construction,FIRM-F3FB,No,MTL W-BEAM GD FEN (TIM POST),LF,12.5,35.00,40.00,2024-09-06
A00211476,Austin,Llano,Construction,FIRM-81BF,No,MTL W-BEAM GD FEN (TIM POST),LF,75,31.50,30.00,2026-07-01
A00196394,Atlanta,Titus,Construction,FIRM-F3FB,No,MTL W-BEAM GD FEN (TIM POST),LF,500,22.00,30.00,2025-10-09
A00186870,Bryan,Freestone,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,750,25.00,30.00,2025-10-08
A00132533,Dallas,Dallas,Construction,FIRM-C455,No,MTL W-BEAM GD FEN (TIM POST),LF,1375,27.66,24.00,2026-03-04
A00136986,San Antonio,Guadalupe,Construction,FIRM-7C62,No,MTL W-BEAM GD FEN (TIM POST),LF,38,27.00,25.00,2026-08-06
A00128664,Yoakum,Wharton,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,150,28.00,30.00,2025-12-02
A00130819,Yoakum,Colorado,Construction,FIRM-CA7F,No,MTL W-BEAM GD FEN (TIM POST),LF,475,25.00,30.00,2025-12-03
A00183903,Yoakum,Austin,Construction,FIRM-64D9,No,MTL W-BEAM GD FEN (TIM POST),LF,550,27.50,30.00,2026-02-05
A00216221,Houston,Fort Bend,Construction,FIRM-1A5E,No,MTL W-BEAM GD FEN (TIM POST),LF,257,45.43,30.00,2026-04-08
A00123513,Houston,Brazoria,Construction,FIRM-8201,No,MTL W-BEAM GD FEN (TIM POST),LF,650,33.07,27.50,2026-04-07
A00218351,Atlanta,Panola,Construction,FIRM-49EE,No,MTL W-BEAM GD FEN (TIM POST),LF,925,25.30,20.00,2026-03-05
A00130461,Atlanta,Titus,Construction,FIRM-C92E,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,24.00,30.00,2026-05-07
A00193354,Abilene,Taylor,Construction,FIRM-F311,No,MTL W-BEAM GD FEN (TIM POST),LF,1487.5,24.00,35.00,2026-03-04
A00215671,Austin,Williamson,Construction,FIRM-C434,No,MTL W-BEAM GD FEN (TIM POST),LF,537.5,26.65,25.00,2026-04-07
A00209030,Corpus Christi,Live Oak,Construction,FIRM-7733,No,MTL W-BEAM GD FEN (TIM POST),LF,8100,25.00,12.50,2026-03-04
A00187771,Dallas,Kaufman,Construction,FIRM-1816,No,MTL W-BEAM GD FEN (TIM POST),LF,12437,18.00,22.00,2025-11-05
A00131543,Fort Worth,Tarrant,Construction,FIRM-1816,No,MTL W-BEAM GD FEN (TIM POST),LF,550,22.80,29.00,2025-02-07
A00220224,Fort Worth,Tarrant,Construction,FIRM-B8AE,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,26.50,22.00,2026-08-06
A00188847,Houston,Harris,Construction,FIRM-891D,No,MTL W-BEAM GD FEN (TIM POST),LF,3175,23.50,25.00,2026-01-06
A00215821,Houston,Harris,Construction,FIRM-9200,No,MTL W-BEAM GD FEN (TIM POST),LF,3213,30.00,26.00,2026-08-06
A00189688,Laredo,Webb,Construction,FIRM-7733,No,MTL W-BEAM GD FEN (TIM POST),LF,1249,25.00,25.50,2026-01-06
A00063599,San Antonio,Bexar,Construction,FIRM-586A,No,MTL W-BEAM GD FEN (TIM POST),LF,7287.5,18.72,24.24,2025-05-01
A00188134,San Antonio,Bexar,Construction,FIRM-1816,No,MTL W-BEAM GD FEN (TIM POST),LF,325,24.50,30.00,2025-07-01
A00188227,San Antonio,Guadalupe,Construction,FIRM-8BBD,No,MTL W-BEAM GD FEN (TIM POST),LF,4962.5,24.20,25.00,2026-02-05
A00195490,Wichita Falls,Throckmorton,Construction,FIRM-08FE,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,22.00,25.00,2026-02-05
A00186954,Abilene,Mitchell,Construction,FIRM-D8DE,No,MTL W-BEAM GD FEN (TIM POST),LF,400,36.60,30.00,2025-06-05
A00196220,Atlanta,Cass,Construction,FIRM-840D,No,MTL W-BEAM GD FEN (TIM POST),LF,3887.5,22.50,25.00,2024-10-02
A00135331,Austin,Williamson,Construction,FIRM-9A00,No,MTL W-BEAM GD FEN (TIM POST),LF,2125,22.00,28.00,2025-11-05
A00196681,Beaumont,Tyler,Construction,FIRM-08FE,No,MTL W-BEAM GD FEN (TIM POST),LF,1300,23.00,50.00,2026-04-08
A00187296,Bryan,Brazos,Construction,FIRM-C434,No,MTL W-BEAM GD FEN (TIM POST),LF,250,26.70,27.50,2025-04-04
A00189006,Dallas,Dallas,Construction,FIRM-B8AE,No,MTL W-BEAM GD FEN (TIM POST),LF,300,31.50,25.00,2025-09-04
A00196130,Dallas,Dallas,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,50,25.50,75.00,2026-06-02
A00131922,Pharr,Cameron,Construction,FIRM-E289,No,MTL W-BEAM GD FEN (TIM POST),LF,4000,27.60,29.00,2025-12-02
A00125659,Yoakum,Austin,Construction,FIRM-C434,No,MTL W-BEAM GD FEN (TIM POST),LF,2099.82,24.50,29.00,2025-08-07
A00188002,Beaumont,Liberty,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,350,27.75,28.00,2026-02-05
A00195596,Yoakum,Gonzales,Construction,FIRM-FF46,No,MTL W-BEAM GD FEN (TIM POST),LF,3955.02,25.00,26.00,2025-06-05
A00192970,Beaumont,Chambers,Construction,FIRM-7F87,No,MTL W-BEAM GD FEN (TIM POST),LF,825,21.00,28.00,2025-10-08
A00206416,Bryan,Brazos,Construction,FIRM-D019,No,MTL W-BEAM GD FEN (TIM POST),LF,1350,33.50,24.09,2026-07-01
A00176955,Corpus Christi,Karnes,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,725,25.00,27.00,2025-12-02
A00212319,Fort Worth,Tarrant,Construction,FIRM-CEE4,No,MTL W-BEAM GD FEN (TIM POST),LF,786,25.77,35.00,2026-08-06
A00184547,Wichita Falls,Montague,Construction,FIRM-08FE,No,MTL W-BEAM GD FEN (TIM POST),LF,700,26.00,30.00,2025-06-05
A00203348,Atlanta,Bowie,Construction,FIRM-DA83,No,MTL W-BEAM GD FEN (TIM POST),LF,275,35.00,27.00,2026-08-06
A00197374,Austin,Hays,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,800,29.51,30.00,2026-04-08
A00194680,Wichita Falls,Wichita,Construction,FIRM-C324,No,MTL W-BEAM GD FEN (TIM POST),LF,400,29.00,25.00,2025-05-01
A00211476,Austin,Llano,Construction,FIRM-2C76,No,MTL W-BEAM GD FEN (TIM POST),LF,75,30.45,30.00,2026-07-01
A00196394,Atlanta,Titus,Construction,FIRM-B638,No,MTL W-BEAM GD FEN (TIM POST),LF,500,27.00,30.00,2025-10-09
A00186870,Bryan,Freestone,Construction,FIRM-7909,No,MTL W-BEAM GD FEN (TIM POST),LF,750,28.00,30.00,2025-10-08
A00132533,Dallas,Dallas,Construction,FIRM-980D,No,MTL W-BEAM GD FEN (TIM POST),LF,1375,22.45,24.00,2026-03-04
A00136986,San Antonio,Guadalupe,Construction,FIRM-8BBD,No,MTL W-BEAM GD FEN (TIM POST),LF,38,29.25,25.00,2026-08-06
A00128664,Yoakum,Wharton,Construction,FIRM-CA7F,No,MTL W-BEAM GD FEN (TIM POST),LF,150,29.00,30.00,2025-12-02
A00130819,Yoakum,Colorado,Construction,FIRM-42ED,No,MTL W-BEAM GD FEN (TIM POST),LF,475,22.86,30.00,2025-12-03
A00183903,Yoakum,Austin,Construction,FIRM-49EE,No,MTL W-BEAM GD FEN (TIM POST),LF,550,24.00,30.00,2026-02-05
A00216221,Houston,Fort Bend,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,257,28.87,30.00,2026-04-08
A00123513,Houston,Brazoria,Construction,FIRM-2DCC,No,MTL W-BEAM GD FEN (TIM POST),LF,650,33.04,27.50,2026-04-07
A00218351,Atlanta,Panola,Construction,FIRM-3FEF,No,MTL W-BEAM GD FEN (TIM POST),LF,925,30.00,20.00,2026-03-05
A00130461,Atlanta,Titus,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,25.00,30.00,2026-05-07
A00193354,Abilene,Taylor,Construction,FIRM-08FE,No,MTL W-BEAM GD FEN (TIM POST),LF,1487.5,30.00,35.00,2026-03-04
A00209030,Corpus Christi,Live Oak,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,8100,24.85,12.50,2026-03-04
A00187771,Dallas,Kaufman,Construction,FIRM-B8AE,No,MTL W-BEAM GD FEN (TIM POST),LF,12437,19.25,22.00,2025-11-05
A00131543,Fort Worth,Tarrant,Construction,FIRM-B884,No,MTL W-BEAM GD FEN (TIM POST),LF,550,28.00,29.00,2025-02-07
A00220224,Fort Worth,Tarrant,Construction,FIRM-CEE4,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,26.00,22.00,2026-08-06
A00188847,Houston,Harris,Construction,FIRM-2CE3,No,MTL W-BEAM GD FEN (TIM POST),LF,3175,30.00,25.00,2026-01-06
A00215821,Houston,Harris,Construction,FIRM-BCBF,No,MTL W-BEAM GD FEN (TIM POST),LF,3213,30.00,26.00,2026-08-06
A00063599,San Antonio,Bexar,Construction,FIRM-8BBD,No,MTL W-BEAM GD FEN (TIM POST),LF,7287.5,26.75,24.24,2025-05-01
A00188134,San Antonio,Bexar,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,325,24.50,30.00,2025-07-01
A00188227,San Antonio,Guadalupe,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,4962.5,22.00,25.00,2026-02-05
A00186954,Abilene,Mitchell,Construction,FIRM-292D,No,MTL W-BEAM GD FEN (TIM POST),LF,400,30.00,30.00,2025-06-05
A00135331,Austin,Williamson,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,2125,26.00,28.00,2025-11-05
A00196681,Beaumont,Tyler,Construction,FIRM-7733,No,MTL W-BEAM GD FEN (TIM POST),LF,1300,25.00,50.00,2026-04-08
A00187296,Bryan,Brazos,Construction,FIRM-8056,No,MTL W-BEAM GD FEN (TIM POST),LF,250,40.00,27.50,2025-04-04
A00189006,Dallas,Dallas,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,300,25.45,25.00,2025-09-04
A00131922,Pharr,Cameron,Construction,FIRM-69D3,No,MTL W-BEAM GD FEN (TIM POST),LF,4000,28.60,29.00,2025-12-02
A00125659,Yoakum,Austin,Construction,FIRM-11C9,No,MTL W-BEAM GD FEN (TIM POST),LF,2099.82,40.00,29.00,2025-08-07
A00188002,Beaumont,Liberty,Construction,FIRM-7C19,No,MTL W-BEAM GD FEN (TIM POST),LF,350,28.30,28.00,2026-02-05
A00195596,Yoakum,Gonzales,Construction,FIRM-7733,No,MTL W-BEAM GD FEN (TIM POST),LF,3955.02,28.00,26.00,2025-06-05
A00192970,Beaumont,Chambers,Construction,FIRM-2F37,No,MTL W-BEAM GD FEN (TIM POST),LF,825,36.80,28.00,2025-10-08
A00206416,Bryan,Brazos,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,1350,25.00,24.09,2026-07-01
A00176955,Corpus Christi,Karnes,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,725,22.00,27.00,2025-12-02
A00184547,Wichita Falls,Montague,Construction,FIRM-1816,No,MTL W-BEAM GD FEN (TIM POST),LF,700,24.00,30.00,2025-06-05
A00197374,Austin,Hays,Construction,FIRM-FF46,No,MTL W-BEAM GD FEN (TIM POST),LF,800,25.31,30.00,2026-04-08
A00211476,Austin,Llano,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,75,28.25,30.00,2026-07-01
A00196394,Atlanta,Titus,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,500,25.00,30.00,2025-10-09
A00186870,Bryan,Freestone,Construction,FIRM-08FE,No,MTL W-BEAM GD FEN (TIM POST),LF,750,23.50,30.00,2025-10-08
A00132533,Dallas,Dallas,Construction,FIRM-8B19,No,MTL W-BEAM GD FEN (TIM POST),LF,1375,22.50,24.00,2026-03-04
A00136986,San Antonio,Guadalupe,Construction,FIRM-C449,No,MTL W-BEAM GD FEN (TIM POST),LF,38,29.75,25.00,2026-08-06
A00128664,Yoakum,Wharton,Construction,FIRM-C0B9,No,MTL W-BEAM GD FEN (TIM POST),LF,150,35.00,30.00,2025-12-02
A00130819,Yoakum,Colorado,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,475,30.00,30.00,2025-12-03
A00183903,Yoakum,Austin,Construction,FIRM-23F6,No,MTL W-BEAM GD FEN (TIM POST),LF,550,30.00,30.00,2026-02-05
A00216221,Houston,Fort Bend,Construction,FIRM-CA7F,No,MTL W-BEAM GD FEN (TIM POST),LF,257,40.00,30.00,2026-04-08
A00218351,Atlanta,Panola,Construction,FIRM-C841,No,MTL W-BEAM GD FEN (TIM POST),LF,925,21.00,20.00,2026-03-05
A00130461,Atlanta,Titus,Construction,FIRM-397E,No,MTL W-BEAM GD FEN (TIM POST),LF,1100,31.00,30.00,2026-05-07
A00187771,Dallas,Kaufman,Construction,FIRM-7580,No,MTL W-BEAM GD FEN (TIM POST),LF,12437,25.00,22.00,2025-11-05
A00188847,Houston,Harris,Construction,FIRM-BCBF,No,MTL W-BEAM GD FEN (TIM POST),LF,3175,28.00,25.00,2026-01-06
A00063599,San Antonio,Bexar,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,7287.5,30.91,24.24,2025-05-01
A00188134,San Antonio,Bexar,Construction,FIRM-8BBD,No,MTL W-BEAM GD FEN (TIM POST),LF,325,31.20,30.00,2025-07-01
A00188227,San Antonio,Guadalupe,Construction,FIRM-CA83,No,MTL W-BEAM GD FEN (TIM POST),LF,4962.5,23.07,25.00,2026-02-05
A00186954,Abilene,Mitchell,Construction,FIRM-DE02,No,MTL W-BEAM GD FEN (TIM POST),LF,400,33.00,30.00,2025-06-05
A00135331,Austin,Williamson,Construction,FIRM-A365,No,MTL W-BEAM GD FEN (TIM POST),LF,2125,32.00,28.00,2025-11-05
A00189006,Dallas,Dallas,Construction,FIRM-B884,No,MTL W-BEAM GD FEN (TIM POST),LF,300,30.00,25.00,2025-09-04
A00131922,Pharr,Cameron,Construction,FIRM-7733,No,MTL W-BEAM GD FEN (TIM POST),LF,4000,30.00,29.00,2025-12-02
A00125659,Yoakum,Austin,Construction,FIRM-A503,No,MTL W-BEAM GD FEN (TIM POST),LF,2099.82,28.35,29.00,2025-08-07
A00192970,Beaumont,Chambers,Construction,FIRM-CA3B,No,MTL W-BEAM GD FEN (TIM POST),LF,825,25.55,28.00,2025-10-08
A00206416,Bryan,Brazos,Construction,FIRM-2B61,No,MTL W-BEAM GD FEN (TIM POST),LF,1350,28.35,24.09,2026-07-01
A00197374,Austin,Hays,Construction,FIRM-A365,No,MTL W-BEAM GD FEN (TIM POST),LF,800,36.00,30.00,2026-04-08
A00211476,Austin,Llano,Construction,FIRM-1859,No,MTL W-BEAM GD FEN (TIM POST),LF,75,35.00,30.00,2026-07-01
A00196394,Atlanta,Titus,Construction,FIRM-49EE,No,MTL W-BEAM GD FEN (TIM POST),LF,500,27.00,30.00,2025-10-09
A00186870,Bryan,Freestone,Construction,FIRM-CC48,No,MTL W-BEAM GD FEN (TIM POST),LF,750,29.97,30.00,2025-10-08
A00132533,Dallas,Dallas,Construction,FIRM-504D,No,MTL W-BEAM GD FEN (TIM POST),LF,1375,22.50,24.00,2026-03-04
A00136986,San Antonio,Guadalupe,Construction,FIRM-FEB2,No,MTL W-BEAM GD FEN (TIM POST),LF,38,30.00,25.00,2026-08-06
A00128664,Yoakum,Wharton,Construction,FIRM-7909,No,MTL W-BEAM GD FEN (TIM POST),LF,150,30.00,30.00,2025-12-02
A00130819,Yoakum,Colorado,Construction,FIRM-00E4,No,MTL W-BEAM GD FEN (TIM POST),LF,475,22.00,30.00,2025-12-03
A00183903,Yoakum,Austin,Construction,FIRM-81BD,No,MTL W-BEAM GD FEN (TIM POST),LF,550,30.52,30.00,2026-02-05
A00218351,Atlanta,Panola,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,925,22.00,20.00,2026-03-05
A00187771,Dallas,Kaufman,Construction,FIRM-41DD,No,MTL W-BEAM GD FEN (TIM POST),LF,12437,23.62,22.00,2025-11-05
A00188227,San Antonio,Guadalupe,Construction,FIRM-586A,No,MTL W-BEAM GD FEN (TIM POST),LF,4962.5,22.33,25.00,2026-02-05
A00135331,Austin,Williamson,Construction,FIRM-B173,No,MTL W-BEAM GD FEN (TIM POST),LF,2125,22.37,28.00,2025-11-05
A00192970,Beaumont,Chambers,Construction,FIRM-4D83,No,MTL W-BEAM GD FEN (TIM POST),LF,825,24.00,28.00,2025-10-08
A00206416,Bryan,Brazos,Construction,FIRM-88FE,No,MTL W-BEAM GD FEN (TIM POST),LF,1350,31.98,24.09,2026-07-01
A00211476,Austin,Llano,Construction,FIRM-3FEF,No,MTL W-BEAM GD FEN (TIM POST),LF,75,35.00,30.00,2026-07-01
A00132533,Dallas,Dallas,Construction,FIRM-38DC,No,MTL W-BEAM GD FEN (TIM POST),LF,1375,23.70,24.00,2026-03-04
A00136986,San Antonio,Guadalupe,Construction,FIRM-C0B9,No,MTL W-BEAM GD FEN (TIM POST),LF,38,70.00,25.00,2026-08-06
A00128664,Yoakum,Wharton,Construction,FIRM-85FC,No,MTL W-BEAM GD FEN (TIM POST),LF,150,42.00,30.00,2025-12-02
A00130819,Yoakum,Colorado,Construction,FIRM-0E52,No,MTL W-BEAM GD FEN (TIM POST),LF,475,31.20,30.00,2025-12-03
A00183903,Yoakum,Austin,Construction,FIRM-CF6C,No,MTL W-BEAM GD FEN (TIM POST),LF,550,23.50,30.00,2026-02-05
A00218351,Atlanta,Panola,Construction,FIRM-F3FB,No,MTL W-BEAM GD FEN (TIM POST),LF,925,23.00,20.00,2026-03-05
A00187771,Dallas,Kaufman,Construction,FIRM-B884,No,MTL W-BEAM GD FEN (TIM POST),LF,12437,20.00,22.00,2025-11-05
A00135331,Austin,Williamson,Construction,FIRM-0D07,No,MTL W-BEAM GD FEN (TIM POST),LF,2125,35.00,28.00,2025-11-05
A00192970,Beaumont,Chambers,Construction,FIRM-8698,No,MTL W-BEAM GD FEN (TIM POST),LF,825,35.00,28.00,2025-10-08
A00206416,Bryan,Brazos,Construction,FIRM-08FE,No,MTL W-BEAM GD FEN (TIM POST),LF,1350,30.00,24.09,2026-07-01
A00211476,Austin,Llano,Construction,FIRM-BE3F,No,MTL W-BEAM GD FEN (TIM POST),LF,75,30.25,30.00,2026-07-01
A00132533,Dallas,Dallas,Construction,FIRM-DC50,No,MTL W-BEAM GD FEN (TIM POST),LF,1375,27.30,24.00,2026-03-04
A00128664,Yoakum,Wharton,Construction,FIRM-6C9D,No,MTL W-BEAM GD FEN (TIM POST),LF,150,25.00,30.00,2025-12-02
A00130819,Yoakum,Colorado,Construction,FIRM-B3AF,No,MTL W-BEAM GD FEN (TIM POST),LF,475,41.19,30.00,2025-12-03
