ProjectID,District,County,ProjectType,ContractorID,LetDate,NumBidders,WinningBid_USD,EngineerEst_USD,WorkingDays
A00195013,Fort Worth,Erath,Construction,FIRM-9557,2025-12-02,5,8867453.25,12384861.17,132
A00177800,Waco,Bosque,Construction,FIRM-2B61,2025-09-05,5,4972194.16,5761546.13,127
A00207057,Lubbock,Gaines,Construction,FIRM-ED59,2025-08-07,3,698729.03,686788.67,15
A00123513,Houston,Brazoria,Construction,FIRM-6C4B,2026-04-07,6,4367855.06,5309850.50,195
A00196640,Beaumont,Hardin,Construction,FIRM-B173,2026-05-06,6,1527726.75,1601631.00,83
A00131543,Fort Worth,Tarrant,Construction,FIRM-CEE4,2025-02-07,6,3019197.05,3511800.60,170
A00209390,Houston,Harris,Construction,FIRM-9200,2025-12-03,4,2868252.45,2558143.10,50
A00188847,Houston,Harris,Construction,FIRM-B173,2026-01-06,7,22200381.70,20784641.17,260
A00215821,Houston,Harris,Construction,FIRM-11C9,2026-08-06,6,5092365.20,4502236.90,113
A00197955,Pharr,Hidalgo,Construction,FIRM-E289,2025-04-03,3,5354547.35,6948570.40,108
A00063599,San Antonio,Bexar,Construction,FIRM-B173,2025-05-01,7,9693874.28,12327581.15,247
A00004833,Waco,Bosque,Construction,FIRM-B173,2024-10-01,5,4687667.81,5127755.82,90
A00188002,Beaumont,Liberty,Construction,FIRM-7B58,2026-02-05,6,2780143.17,3429351.50,70
A00193537,Atlanta,Bowie,Construction,FIRM-3E2B,2025-02-07,4,414401.00,329797.45,78
A00214465,Beaumont,Chambers,Construction,FIRM-92DA,2026-08-05,9,314786.60,408836.45,73
A00184352,Bryan,Burleson,Construction,FIRM-4D83,2024-10-01,7,534394.42,686720.00,67
A00206666,Dallas,Dallas,Construction,FIRM-8DAD,2026-08-06,10,2138842.27,3098427.50,180
A00206576,Fort Worth,Erath,Construction,FIRM-7F87,2025-12-03,6,156215.32,244252.05,96
A00193244,San Angelo,Tom Green,Construction,FIRM-C449,2025-02-06,4,480047.70,431837.30,91
A00210650,Beaumont,Jefferson,Construction,FIRM-E645,2025-05-01,9,618800.00,1463415.00,68
A00211260,Corpus Christi,San Patricio,Construction,FIRM-DC30,2026-07-01,7,474896.12,577405.70,36
A00206775,Corpus Christi,Nueces,Construction,FIRM-1338,2026-07-02,4,480636.00,542860.00,51
A00193182,Fort Worth,Tarrant,Construction,FIRM-BBB8,2026-05-06,3,297427.77,598673.36,25
A00186801,Houston,Fort Bend,Construction,FIRM-60EB,2025-01-07,6,1043187.46,670474.55,108
A00131196,Houston,Harris,Construction,FIRM-EEA6,2024-10-02,6,294412.42,641196.78,68
A00131224,Houston,Harris,Construction,FIRM-DC30,2025-01-07,5,936472.55,1014216.21,69
A00210233,Houston,Harris,Construction,FIRM-7C19,2026-03-04,5,1953427.51,1467693.80,81
A00210237,Houston,Harris,Construction,FIRM-E675,2026-05-07,4,556362.33,646244.64,38
A00204595,Houston,Galveston,Construction,FIRM-60EB,2024-12-04,9,709916.95,1360850.00,41
A00209528,Pharr,Hidalgo,Construction,FIRM-7F87,2024-12-03,8,19151.00,52700.00,20
A00203671,Austin,Williamson,Construction,FIRM-6755,2025-02-06,11,279317.00,394698.50,48
A00214078,Fort Worth,Palo Pinto,Construction,FIRM-3FEF,2025-10-09,5,4272843.10,4142319.40,168
A00205724,Houston,Galveston,Construction,FIRM-2C76,2025-02-06,6,3566080.00,2992424.87,132
A00186870,Bryan,Freestone,Construction,FIRM-8B5E,2025-10-08,8,2573939.99,2483796.12,171
A00132533,Dallas,Dallas,Construction,FIRM-DA83,2026-03-04,10,16606596.57,16165948.94,662
A00136986,San Antonio,Guadalupe,Construction,FIRM-81BD,2026-08-06,9,5753739.07,5699898.82,227
A00128664,Yoakum,Wharton,Construction,FIRM-DAA9,2025-12-02,11,2667278.44,2933267.00,157
A00130819,Yoakum,Colorado,Construction,FIRM-81BD,2025-12-03,13,1598214.16,1583330.00,105
A00183903,Yoakum,Austin,Construction,FIRM-85FC,2026-02-05,13,4981961.80,6432145.60,262
A00216221,Houston,Fort Bend,Construction,FIRM-3FEF,2026-04-08,7,563744.50,721612.50,61
A00130461,Atlanta,Titus,Construction,FIRM-F3FB,2026-05-07,7,9498728.51,11312219.23,320
A00031457,San Antonio,Bexar,Construction,FIRM-504D,2026-05-07,4,155584592.23,140477213.77,638
A00191143,Austin,Williamson,Construction,FIRM-00C2,2026-06-03,7,7574102.11,7329605.75,194
A00134306,Odessa,Midland,Construction,FIRM-FFD8,2025-10-08,5,6106365.00,7584649.57,280
A00134307,Odessa,Midland,Construction,FIRM-8B19,2025-10-09,5,7380828.44,7797110.28,280
A00212521,Fort Worth,Johnson,Construction,FIRM-39D3,2025-07-02,5,332370.00,364803.50,67
A00217103,Fort Worth,Tarrant,Construction,FIRM-4A0B,2026-07-02,8,159000.00,318033.50,27
A00065038,Fort Worth,Parker,Construction,FIRM-A082,2025-09-04,5,1351258.56,1373017.00,126
A00208034,Atlanta,Harrison,Construction,FIRM-840D,2025-07-02,4,2798906.58,3360682.00,49
A00178547,Austin,Williamson,Construction,FIRM-573E,2025-01-08,4,9163864.84,10308576.14,128
A00177962,Beaumont,Chambers,Construction,FIRM-7B58,2025-10-09,4,822842.10,964483.72,45
A00187771,Dallas,Kaufman,Construction,FIRM-F402,2025-11-05,9,8281476.84,12242998.54,179
A00220224,Fort Worth,Tarrant,Construction,FIRM-3F89,2026-08-06,6,3202525.20,2924978.47,40
A00188768,Houston,Waller,Construction,FIRM-A503,2024-09-06,7,2461983.97,3128961.10,54
A00189688,Laredo,Webb,Construction,FIRM-336E,2026-01-06,5,16415512.14,20635133.75,220
A00200125,Odessa,Ector,Construction,FIRM-FFD8,2026-05-06,6,9284543.47,10581431.98,175
A00194690,Wichita Falls,Young,Construction,FIRM-D8DE,2025-06-05,3,4148316.71,4923284.80,102
A00140570,Yoakum,Fayette,Construction,FIRM-81BD,2024-11-06,5,10827269.87,10408946.50,105
A00186954,Abilene,Mitchell,Construction,FIRM-0C1D,2025-06-05,7,5996861.40,7472606.65,108
A00196220,Atlanta,Cass,Construction,FIRM-F3FB,2024-10-02,5,17425888.06,18351153.60,178
A00135331,Austin,Williamson,Construction,FIRM-891D,2025-11-05,11,4482346.63,5142433.61,215
A00196681,Beaumont,Tyler,Construction,FIRM-68F6,2026-04-08,6,20919240.07,20662478.00,294
A00187296,Bryan,Brazos,Construction,FIRM-D019,2025-04-04,6,6280470.59,6658922.50,174
A00128671,Childress,Hall,Construction,FIRM-D0D7,2026-08-06,4,9477780.50,8833129.70,264
A00135364,Dallas,Navarro,Construction,FIRM-8056,2025-12-02,8,6087366.62,7745074.59,212
A00141254,Dallas,Dallas,Construction,FIRM-C455,2026-05-07,4,11542445.93,13090782.97,310
A00217902,Fort Worth,Johnson,Construction,FIRM-A082,2026-07-01,5,3499715.97,3629090.57,258
A00187419,Paris,Hunt,Construction,FIRM-C92E,2025-01-08,4,6730503.74,7766224.11,171
A00187424,Paris,Franklin,Construction,FIRM-2FA7,2025-04-03,10,9113598.80,12271309.38,370
A00131922,Pharr,Cameron,Construction,FIRM-1D29,2025-12-02,7,14628508.87,18316364.29,428
A00124555,Yoakum,Lavaca,Construction,FIRM-81BD,2025-03-05,9,5948468.48,7562793.95,205
A00125659,Yoakum,Austin,Construction,FIRM-8056,2025-08-07,7,12637639.85,13648001.23,165
A00192976,Amarillo,Ochiltree,Construction,FIRM-FFDB,2024-09-05,6,28843111.11,30107140.00,166
A00195784,Dallas,Collin,Construction,FIRM-1816,2024-11-06,5,5486284.92,6901667.65,206
A00195596,Yoakum,Gonzales,Construction,FIRM-81BD,2025-06-05,6,10569339.08,13648816.35,330
A00192970,Beaumont,Chambers,Construction,FIRM-6C4B,2025-10-08,11,1064705.18,1112604.60,36
A00206416,Bryan,Brazos,Construction,FIRM-8056,2026-07-01,9,3771592.08,4315845.66,217
A00176955,Corpus Christi,Karnes,Construction,FIRM-654C,2025-12-02,6,11964432.59,11047663.01,354
A00184262,Lubbock,Lubbock,Construction,FIRM-611B,2025-08-08,7,2699559.00,3795251.99,202
A00195145,Paris,Hunt,Construction,FIRM-0C1D,2025-03-05,4,7646072.84,8048585.92,163
A00206664,Paris,Hopkins,Construction,FIRM-3FEF,2026-01-06,9,2863924.75,3572316.39,152
A00206681,Paris,Lamar,Construction,FIRM-C6AB,2026-06-02,6,648365.19,806243.00,96
A00184547,Wichita Falls,Montague,Construction,FIRM-3F89,2025-06-05,6,6384867.90,6607392.92,359
A00207005,Yoakum,Jackson,Construction,FIRM-88FE,2026-08-06,4,5347066.95,5670190.45,180
A00128677,Childress,Wheeler,Construction,FIRM-0C1D,2025-03-05,7,14172579.20,17564060.37,317
A00197374,Austin,Hays,Construction,FIRM-8BBD,2026-04-08,7,10020820.30,10113847.20,320
A00208588,Childress,Cottle,Construction,FIRM-D8DE,2026-01-07,9,6279570.48,6117160.34,110
A00062698,San Antonio,Guadalupe,Construction,FIRM-A2A4,2026-06-03,7,40761847.19,47767491.02,519
A00027293,Tyler,Smith,Construction,FIRM-6DE5,2026-07-02,10,58705654.39,64389273.99,787
A00211476,Austin,Llano,Construction,FIRM-B379,2026-07-01,12,526435.00,792464.00,98
A00200564,Corpus Christi,Nueces,Construction,FIRM-A646,2025-07-02,10,1759250.97,2625206.23,106
A00210172,Lubbock,Parmer,Construction,FIRM-F23B,2025-09-04,11,4197908.00,4332214.00,156
A00209531,Pharr,Hidalgo,Construction,FIRM-2375,2025-07-02,3,1093924.00,686453.07,278
A00193354,Abilene,Taylor,Construction,FIRM-5ED6,2026-03-04,6,6284525.46,6239737.10,234
A00200605,Austin,Travis,Construction,FIRM-00C2,2025-06-05,6,1629167.54,2116968.15,120
A00209252,Beaumont,Chambers,Construction,FIRM-85FC,2026-05-06,7,4355659.22,4682081.87,238
A00215671,Austin,Williamson,Construction,FIRM-573E,2026-04-07,5,2388456.46,2566158.62,51
A00210045,Beaumont,Chambers,Construction,FIRM-BCBF,2026-07-02,4,3332075.20,3459416.41,102
A00188134,San Antonio,Bexar,Construction,FIRM-2B61,2025-07-01,7,5240622.49,7796634.47,128
A00189338,San Antonio,Medina,Construction,FIRM-2B61,2026-03-04,12,1524647.42,1990895.74,100
A00129761,Waco,Hill,Construction,FIRM-8056,2026-03-04,4,3387033.31,4131286.76,75
A00212674,El Paso,El Paso,Construction,FIRM-55C8,2026-04-08,7,1248951.33,1307462.30,124
A00184941,San Antonio,Atascosa,Construction,FIRM-C449,2024-09-06,8,2484607.39,2547613.00,177
A00195782,Dallas,Collin,Construction,FIRM-3FEF,2025-07-02,7,848975.00,1259458.50,135
A00196130,Dallas,Dallas,Construction,FIRM-1816,2026-06-02,5,19588668.19,17965404.75,242
A00199805,Odessa,Winkler,Construction,FIRM-FFD8,2025-02-06,8,2658948.35,2856103.29,90
A00187837,Odessa,Winkler,Construction,FIRM-8B19,2025-10-09,7,14074052.74,13632761.50,242
A00187841,Odessa,Reeves,Construction,FIRM-3EA5,2026-08-05,6,14980840.30,21197037.88,160
A00182265,Waco,Limestone,Construction,FIRM-8056,2025-10-09,5,13941159.05,18679272.34,165
A00208822,Yoakum,Austin,Construction,FIRM-81BD,2025-12-02,8,10744492.63,10709547.40,495
A00184776,Dallas,Dallas,Construction,FIRM-4D83,2024-11-06,5,3333333.33,4830857.25,240
A00193765,Dallas,Dallas,Construction,FIRM-CA49,2026-03-05,8,1590456.00,2316554.90,160
A00212319,Fort Worth,Tarrant,Construction,FIRM-3F89,2026-08-06,5,698180.60,825559.00,9
A00193911,Houston,Harris,Construction,FIRM-92DA,2026-06-03,11,1523084.25,1692028.04,218
A00193539,Odessa,Ector,Construction,FIRM-292D,2026-01-06,4,16211726.08,11813340.56,360
A00123308,Lubbock,Cochran,Construction,FIRM-ED59,2025-01-08,5,28894124.45,37873977.20,227
A00132096,Lubbock,Terry,Construction,FIRM-08FE,2025-10-09,6,22303962.17,27831213.47,195
A00187840,Odessa,Winkler,Construction,FIRM-FFD8,2025-11-06,7,28204481.08,35916484.00,442
A00207377,Odessa,Winkler,Construction,FIRM-FFD8,2025-12-02,5,24397884.68,26580487.00,429
A00211709,Austin,Travis,Construction,FIRM-A646,2026-06-02,9,3335184.39,4469625.43,150
A00197386,Austin,Hays,Construction,FIRM-8BBD,2025-01-07,5,581998.75,723573.08,23
A00189006,Dallas,Dallas,Construction,FIRM-3F89,2025-09-04,7,6104472.73,6747050.50,196
A00063821,Tyler,Gregg,Construction,FIRM-4D5C,2025-09-05,11,36971034.60,40248855.54,723
A00210017,Beaumont,Jefferson,Construction,FIRM-1A5E,2025-06-04,6,2363295.38,2491550.01,73
A00182264,Waco,Hill,Construction,FIRM-8056,2025-01-07,6,8760907.35,9344627.40,120
A00211066,Odessa,Midland,Construction,FIRM-FFD8,2025-09-05,5,5391294.92,6282172.52,93
A00207123,Lufkin,San Jacinto,Construction,FIRM-0E52,2025-08-08,12,1350735.01,1712447.00,80
A00061563,Lufkin,Nacogdoches,Construction,FIRM-C6AB,2025-05-01,9,6230927.11,7373105.30,456
A00140955,Lufkin,San Jacinto,Construction,FIRM-49EE,2025-05-02,9,4304420.90,4449294.50,461
A00193634,Paris,Delta,Construction,FIRM-C6AB,2024-09-05,7,2292341.85,2873307.05,143
A00184365,Odessa,Ector,Construction,FIRM-FFD8,2025-06-04,4,5970353.45,10589342.70,290
A00212930,Dallas,Dallas,Construction,FIRM-C4BA,2025-05-02,6,3099433.21,3518014.49,205
A00184690,Brownwood,Brown,Construction,FIRM-DAA9,2025-05-02,8,1732353.00,3138627.50,127
A00193381,Yoakum,Calhoun,Construction,FIRM-4064,2025-05-02,5,3141247.90,3189957.90,105
A00127834,Amarillo,Hansford,Construction,FIRM-C324,2025-09-05,6,12484682.59,16235433.64,152
A00183345,San Antonio,Bexar,Construction,FIRM-C449,2025-03-05,7,2872934.12,2896669.01,195
A00129803,Houston,Brazoria,Construction,FIRM-BCBF,2025-06-05,6,2104777.27,2384507.62,49
A00209767,Tyler,Gregg,Construction,FIRM-B884,2025-02-07,4,2992886.20,2575629.45,52
A00135291,Austin,Caldwell,Construction,FIRM-81BD,2025-08-07,3,1719623.17,2154843.03,80
A00184100,Beaumont,Tyler,Construction,FIRM-7B58,2025-07-02,6,5598866.97,6155575.51,250
A00192967,Bryan,Brazos,Construction,FIRM-80CC,2025-08-07,6,2808685.15,2824745.82,203
A00190692,San Antonio,Comal,Construction,FIRM-81BD,2025-03-04,10,3391550.27,4922855.78,229
A00128981,Lubbock,Dawson,Construction,FIRM-0C1D,2025-09-05,10,17135619.03,21621141.30,148
A00212937,Dallas,Dallas,Construction,FIRM-3FEF,2025-03-05,3,4443436.65,5094745.75,214
A00212947,Dallas,Dallas,Construction,FIRM-3DD2,2025-04-04,6,2415555.00,2513098.60,199
A00209706,Tyler,Smith,Construction,FIRM-4D5C,2025-08-08,4,1969487.05,1995932.30,147
A00065080,Fort Worth,Hood,Construction,FIRM-88FE,2025-06-04,8,2382295.20,2673092.00,132
A00187704,Waco,Bosque,Construction,FIRM-62E8,2025-03-05,6,6597547.43,6814396.23,180
A00139426,Fort Worth,Tarrant,Construction,FIRM-B884,2025-05-02,9,6426835.00,6000821.68,309
A00196060,Dallas,Rockwall,Construction,FIRM-B173,2024-09-05,6,4169539.20,4628600.70,86
A00184596,Austin,Burnet,Construction,FIRM-81BD,2025-02-06,9,7072727.55,6847444.59,185
A00184820,Dallas,Kaufman,Construction,FIRM-08FE,2025-08-07,10,5180451.82,4926221.68,200
A00184821,Dallas,Kaufman,Construction,FIRM-08FE,2025-08-08,8,3537961.46,3638913.60,164
A00138761,Pharr,Jim Hogg,Construction,FIRM-336E,2025-06-04,5,5520580.00,3802174.65,338
A00127561,Bryan,Leon,Construction,FIRM-8056,2025-08-08,5,21287952.83,24159203.26,476
A00141242,Houston,Galveston,Construction,FIRM-B173,2025-01-07,3,7342374.25,9151362.70,150
A00201205,Amarillo,Hutchinson,Construction,FIRM-115B,2025-05-02,7,3406939.22,3654451.25,152
A00184778,Dallas,Dallas,Construction,FIRM-3E2B,2025-06-04,8,4223542.78,4251880.50,240
A00188500,Houston,Harris,Construction,FIRM-80FF,2024-09-05,4,7878085.95,9898221.06,195
A00201208,Amarillo,Moore,Construction,FIRM-7F0A,2025-04-04,1,9996584.51,9299316.75,390
A00140690,Abilene,Taylor,Construction,FIRM-5ED6,2025-04-03,7,3167590.55,3625750.06,197
A00197724,Amarillo,Hutchinson,Construction,FIRM-A646,2024-09-05,4,14937903.07,14044457.30,293
A00064427,Fort Worth,Erath,Construction,FIRM-C434,2024-10-02,6,9849854.95,11062766.90,512
A00061613,Dallas,Dallas,Construction,FIRM-1FAE,2025-03-05,5,16449139.00,17046539.96,396
A00095081,Bryan,Madison,Construction,FIRM-C434,2025-09-04,6,18290692.61,17046795.23,195
A00178587,Bryan,Grimes,Construction,FIRM-D019,2024-09-05,8,4479429.47,4527187.95,107
A00183588,Childress,Motley,Construction,FIRM-88FE,2025-07-01,8,1837101.30,2112424.16,126
A00089097,Houston,Montgomery,Construction,FIRM-16A4,2024-10-01,3,63793851.71,73558885.90,758
A00133456,Dallas,Navarro,Construction,FIRM-AD6A,2025-09-05,9,9649382.36,10486886.95,588
A00133440,Bryan,Robertson,Construction,FIRM-8056,2025-05-02,7,20558087.70,29250177.96,395
A00058906,Fort Worth,Johnson,Construction,FIRM-A082,2025-02-06,5,26976279.74,32329714.20,675
A00121583,Houston,Montgomery,Construction,FIRM-80FF,2024-09-06,8,20568606.42,31110991.17,481
A00130736,Houston,Harris,Construction,FIRM-B173,2025-03-04,6,21982369.40,27315818.61,126
A00184721,San Antonio,Bexar,Construction,FIRM-7733,2025-04-04,7,8862445.15,10457585.89,272
A00128327,Pharr,Hidalgo,Construction,FIRM-9545,2025-09-04,8,32261531.50,35147302.98,762
A00194968,Abilene,Taylor,Construction,FIRM-08FE,2025-05-02,9,10612470.66,13524800.40,360
A00180383,Bryan,Grimes,Construction,FIRM-D019,2025-03-04,10,954997.80,1381357.00,113
A00193907,Houston,Harris,Construction,FIRM-60EB,2025-09-05,8,9515227.49,10013611.70,120
A00201408,Lufkin,Angelina,Construction,FIRM-7519,2025-04-03,7,570968.80,760848.00,143
A00211509,Amarillo,Gray,Construction,FIRM-F311,2026-04-08,9,3039519.10,3424040.30,135
A00196657,Beaumont,Jasper,Construction,FIRM-B173,2025-12-02,3,1374925.71,1483639.82,42
A00215276,Brownwood,Lampasas,Construction,FIRM-8056,2026-06-02,10,4510687.98,5557276.85,117
A00187135,Corpus Christi,Refugio,Construction,FIRM-81BD,2026-02-05,6,1219239.44,1500212.75,40
A00205962,Dallas,Dallas,Construction,FIRM-8B19,2025-07-01,6,4922876.30,6466325.75,196
A00209489,Dallas,Ellis,Construction,FIRM-3F89,2026-06-02,7,5325296.40,5220420.28,133
A00211933,Fort Worth,Erath,Construction,FIRM-C6AB,2026-07-02,4,1355525.89,1496633.98,144
A00214152,Houston,Harris,Construction,FIRM-0929,2025-08-08,6,1637442.58,2231145.24,105
A00211270,Houston,Harris,Construction,FIRM-4A0B,2025-08-08,6,1815000.00,2247555.26,135
A00128039,Houston,Harris,Construction,FIRM-11C9,2026-01-06,7,3111482.00,3238691.23,463
A00209380,Laredo,Maverick,Construction,FIRM-7733,2025-03-05,5,16867638.34,17716135.45,164
A00193135,Lufkin,Angelina,Construction,FIRM-611B,2026-03-04,8,1511792.00,1693881.30,113
A00191479,Pharr,Cameron,Construction,FIRM-C0B9,2026-08-05,7,240951.94,224192.00,81
A00211661,San Antonio,Bexar,Construction,FIRM-0F0C,2025-07-02,2,1641517.55,2005830.74,90
A00187373,Waco,Hill,Construction,FIRM-2B61,2024-09-06,3,7292707.38,7113342.59,60
A00196395,Waco,McLennan,Construction,FIRM-8056,2026-05-06,5,5957587.85,9476549.15,109
A00206480,Yoakum,Austin,Construction,FIRM-3505,2026-05-07,5,559612.36,652746.15,25
A00190497,Bryan,Grimes,Construction,FIRM-3FEF,2024-11-06,9,782803.00,995792.00,58
A00213157,Wichita Falls,Wichita,Construction,FIRM-2C76,2026-07-02,10,1719201.10,2062357.98,153
A00141141,Brownwood,Lampasas,Construction,FIRM-573E,2025-01-08,7,1066349.58,1278121.50,43
A00194653,Fort Worth,Erath,Construction,FIRM-9557,2024-12-03,4,6375558.15,6533659.44,108
A00209389,Houston,Harris,Construction,FIRM-CB57,2026-01-07,5,2017346.00,2406628.85,51
A00189861,Odessa,Winkler,Construction,FIRM-8D37,2025-09-04,2,11467506.79,11954203.73,180
A00189383,Pharr,Cameron,Construction,FIRM-7733,2025-09-05,4,6373367.18,8001548.05,120
A00184051,Beaumont,Jasper,Construction,FIRM-D186,2025-03-05,5,241007.90,251865.02,38
A00192961,Beaumont,Orange,Construction,FIRM-2F37,2025-08-08,13,1415941.13,1811500.80,84
A00194005,Childress,Wheeler,Construction,FIRM-8698,2024-11-07,3,591670.50,516646.00,67
A00215889,Fort Worth,Parker,Construction,FIRM-2DCC,2026-04-07,6,434829.23,537434.00,108
A00215890,Fort Worth,Tarrant,Construction,FIRM-4DE8,2026-04-08,8,250000.00,286038.00,96
A00213321,Fort Worth,Palo Pinto,Construction,FIRM-1338,2026-08-05,11,180929.60,253842.60,19
A00196961,Houston,Harris,Construction,FIRM-92DA,2025-05-01,8,6683209.00,7050244.00,139
A00126437,Houston,Brazoria,Construction,FIRM-BCBF,2026-01-06,5,8773976.47,8963328.00,109
A00123433,Houston,Fort Bend,Construction,FIRM-D186,2026-05-06,8,5436518.97,6524455.25,220
A00180054,Laredo,Maverick,Construction,FIRM-C464,2024-10-02,6,673868.80,679928.35,99
A00213379,Laredo,Duval,Construction,FIRM-7F87,2026-08-05,8,779407.58,970872.55,122
A00207014,Lubbock,Lynn,Construction,FIRM-A87F,2025-07-01,3,249241.00,228910.00,38
A00193137,Lufkin,Nacogdoches,Construction,FIRM-B173,2026-05-07,4,5689158.97,6169821.48,230
A00196729,Odessa,Ward,Construction,FIRM-0A7D,2025-04-04,4,185433.75,268216.08,31
A00209567,Pharr,Hidalgo,Construction,FIRM-E289,2025-05-01,5,6414834.09,7870654.92,120
A00196898,Pharr,Cameron,Construction,FIRM-357D,2026-02-05,4,523748.40,657837.90,113
A00209575,Pharr,Hidalgo,Construction,FIRM-E289,2026-04-07,4,8784921.94,8135339.33,96
A00197433,San Antonio,Comal,Construction,FIRM-B173,2026-03-04,7,5825980.66,9211626.25,195
A00193396,San Antonio,Comal,Construction,FIRM-C449,2026-04-08,11,816253.50,1034120.20,104
A00197666,Waco,Bell,Construction,FIRM-2DCC,2026-06-03,12,2981025.83,3792762.86,126
A00192959,Beaumont,Orange,Construction,FIRM-E645,2025-04-03,7,279605.00,626185.00,40
A00212790,Brownwood,Eastland,Construction,FIRM-E645,2025-09-04,11,41785.00,108468.00,16
A00212789,Brownwood,San Saba,Construction,FIRM-E645,2025-09-04,13,94590.00,214364.00,16
A00212345,Childress,Donley,Construction,FIRM-A214,2026-07-02,6,746978.26,1580346.74,67
A00186856,Houston,Harris,Construction,FIRM-F616,2025-01-07,10,152861.16,152974.76,30
A00186881,Houston,Galveston,Construction,FIRM-60EB,2025-01-08,6,9176024.54,9795444.50,518
A00210231,Houston,Harris,Construction,FIRM-DC30,2025-12-03,6,1682561.57,2032967.65,63
A00217917,Houston,Waller,Construction,FIRM-16EC,2026-03-05,5,299551.60,296573.90,14
A00212548,Laredo,Maverick,Construction,FIRM-9C62,2025-12-02,6,1201488.50,1901471.40,151
A00211129,Lufkin,Angelina,Construction,FIRM-B884,2025-12-02,8,4038249.10,4804106.80,99
A00210373,Tyler,Smith,Construction,FIRM-9888,2025-08-07,4,205068.00,198473.00,194
A00210443,Waco,Hill,Construction,FIRM-9C62,2025-03-05,9,926962.24,1668508.19,105
A00211664,Yoakum,Calhoun,Construction,FIRM-AD0D,2025-11-05,8,1886657.91,2340990.31,75
